Step Temp Press PotEng Nconf Lcom[3] Ucom[3] fe fx fy fz fse fsx fsy fsz 
  201900    299.47152    135.99486    -683741.8          518    93.267465    120.76397   -475.67178   -13.402045     0.230974   -53.603372   -14986.893   -32.147606    118.12276    88.558993 
  202000    300.96001   -25.684098   -683765.19          519    93.259542    120.75567   -489.24791   -12.833139   0.15898496   -54.924915   -15058.162    62.301465   -103.85689    147.76052 
  202100    301.02532   -334.27463   -683741.62          518    93.257583    120.75531   -479.67751   -9.9954603   0.03286831   -54.466776   -15003.278    32.078147    27.988543     12.58769 
  202200    299.47283      136.647   -683586.11          521    93.262821    120.75888   -484.22659   -10.477312  0.056177655   -55.062159   -14942.893    37.876922   -69.360923   -38.086545 
  202300    300.45815    281.75989   -683547.65          522     93.26591    120.76211   -483.76791   -11.229094  0.088985736   -54.362486   -14875.564    126.62851   -54.645053    44.647445 
  202400    300.45477   -123.70669   -683437.36          521    93.268199    120.76571   -486.36732   -11.389536   0.19863525   -55.353184    -14871.85    18.992868    108.48203     216.3437 
  202500    301.30062    228.77544    -683474.2          510     93.27371    120.76933   -483.00042   -12.388542   0.12359473   -55.934535   -14874.306   -92.662018    -63.50894   -99.522757 
  202600    299.55208   -144.46931   -683524.65          516    93.274661    120.77177   -487.48957   -11.493598   0.18368304   -54.942504   -14866.557    86.876267    26.064002    124.22127 
  202700    299.08783   -413.84412   -683551.13          515    93.274064    120.77246   -483.20555   -11.639875   0.15543461    -54.80122   -14949.234   -156.35204   -58.513817    21.110005 
  202800    300.86297   -170.06944   -683564.95          521    93.279653    120.77647   -482.50347   -12.206916  0.020990963   -54.531267   -14999.072   -127.97493    15.552425    155.28014 
  202900    301.60014    32.546583   -683503.68          519    93.285548    120.78192   -499.62575   -11.463091  0.015122838   -56.351149   -15040.905   -21.944505     38.66744    151.42913 
  203000    301.34727   -105.13436   -683332.22          524    93.290167    120.78547   -477.87271   -12.381228 -0.0094049975   -53.986253   -14964.725    118.58304   -52.808274     107.6462 
  203100    302.31164    626.85357    -683215.2          521    93.298702    120.79161   -494.39302    -12.49886  0.031299983   -55.703174    -14892.16   -70.407653   -74.686363   -110.18272 
  203200    300.27002    49.724928   -683285.53          521    93.300098     120.7938   -491.77798    -12.44844   0.44812559   -54.529025   -14961.725    177.21384       116.69      168.476 
  203300    300.32708    61.266035    -683484.6          515    93.310419    120.80534   -514.22237   -13.948153     0.396797   -57.407687   -15012.287   -31.298911   -134.45291   -164.82428 
  203400    303.57236   -207.84252   -683674.51          511    93.313544     120.8094   -501.46774   -12.412199   0.18228295   -55.096107   -14993.427   -91.718585   -13.060069    120.31535 
  203500    300.19047   -143.54804   -683519.56          515    93.309214    120.80369    -487.9247   -12.479453  0.090985165   -55.483312   -14995.641   -35.477849   -24.969899    211.29119 
  203600    302.80205   -217.00648   -683679.84          515    93.312017    120.80676   -484.13629   -12.399948  0.063300309   -54.230138   -14959.064   -8.7176211    14.707013    268.73324 
  203700    296.88533    123.14957   -683211.89          512     93.30954    120.80564   -478.54419   -13.937246   0.08095205   -53.700941   -14965.267     27.92088    39.941053    30.645781 
  203800    302.26057   -263.49579      -683408          520    93.308671    120.80472   -478.06546   -13.692106   0.10676295   -54.100138   -15058.423   -46.906698  -0.93409563    187.01316 
  203900     301.4492   -63.267773   -683481.68          520    93.310735    120.80677    -487.3788   -12.030719  0.073789788   -55.421256   -14876.755    111.64105   -37.165923    53.385251 
  204000    299.03875    352.20124   -683464.22          518    93.311522    120.80539   -481.72741   -14.197478   0.31978872   -54.857753   -15080.085     69.36427   -85.895173   -81.569471 
  204100    298.90624   -108.97081   -683587.88          514    93.310841     120.8055   -480.95679   -12.047482  0.031810912   -54.653028    -14965.95   -36.662237    166.38824    153.64056 
  204200    299.48495   -672.49992   -683549.39          516    93.309835     120.8077    -485.3244   -11.042276  0.034098446   -54.176137   -15015.448     92.03502   -79.624051    107.58072 
  204300     304.3056   -17.464695   -683511.29          515     93.30634    120.80277   -496.00684   -12.786114  0.046267952   -55.754681    -15147.26    32.709798   -133.58352   -47.394696 
  204400    301.55162    -217.8073   -683374.88          510    93.304597    120.80103   -487.47975   -11.591068   0.03985621   -55.041988   -15021.021    -60.47688    34.507007   -8.4953504 
  204500    299.28206    35.698207   -683498.98          513     93.30111    120.79657   -479.30377   -13.157266  0.066007772   -55.100948   -15059.852     -14.5349   -27.403426     19.76952 
  204600    297.70443    121.65077   -683550.74          518     93.29122    120.78772   -502.27624   -11.517177   0.23043527   -56.669121   -15100.022    37.507323   -41.634317     193.7936 
  204700    300.16373    103.66498   -683628.57          515    93.283281    120.77876   -502.96717   -12.971455   0.14840534   -56.394371   -15093.797   -56.527158      14.8003    65.230778 
  204800    302.33913   -264.88536   -683366.23          514     93.28182    120.77794   -504.59376   -11.631532    0.1642894   -56.180616    -14886.89   -52.624778       216.27    175.74749 
  204900    302.45675    138.43727   -683328.38          516    93.286032    120.78065   -490.10852   -11.899178   0.18794596   -54.829203   -14868.512    46.384456     -80.0139   -2.6487683 
  205000    298.75123     -16.7608   -683283.79          515    93.282653    120.77844   -462.76391   -13.618083    0.1804462   -53.343837    -14945.95   -76.561137    28.375089   -78.408967 
  205100    298.45987   -63.683718   -683444.68          516     93.28685    120.78158   -480.50512   -13.584339   0.19538444   -54.812279   -14928.385   -39.937259   -4.1735404   -5.1255888 
  205200    298.40146   -393.92426   -683499.55          516    93.289642     120.7856    -483.6552   -13.347518  0.065648141   -55.224345   -14916.185   -113.69971   -15.231311    41.244539 
  205300    298.86696   -133.26048   -683535.22          519    93.292003    120.78745   -495.64764   -11.494867  0.063154877    -56.36956   -15030.229    216.86182   -17.054477    31.163514 
  205400    302.16278   -501.68784   -683589.53          521    93.298308    120.79453   -503.34016    -11.17891 -0.026689243   -56.982602   -15048.149   -13.605331    54.683085   -29.740563 
  205500    299.85802    -163.8562   -683285.55          517    93.299787    120.79601   -492.12968    -11.53076   0.20478312   -55.883524   -15029.847    37.615541   -107.32773   -89.941325 
  205600    301.41459   -211.91642   -683348.34          518    93.296701    120.79268   -480.46294   -11.853821  0.058215591   -55.367194   -15067.357     22.14595    2.2126845    135.48773 
  205700    298.19842   -203.45368   -683335.47          515    93.294274    120.78834   -492.11092   -13.453918   0.17297132   -56.707626   -15063.896    110.29614   -29.231042    62.243891 
  205800    297.34598   -175.14232   -683560.31          517    93.291549    120.78616   -497.56296    -12.87508   0.14270838   -56.069044   -15008.879   -85.440623    25.970589    184.21651 
  205900    297.27316   -384.60265   -683620.82          520    93.288271    120.78329   -471.54381   -13.616983   0.18336795   -53.146221    -14949.71    87.988923   -48.242751    22.649296 
  206000    300.06854   -124.62308    -683757.9          513    93.285829    120.78054   -485.04202   -14.561924   0.15101121   -54.865786   -14956.703   -31.700348    1.2697555    74.136537 
  206100    297.57416    235.04421   -683506.79          516    93.288174    120.78275   -473.85313   -13.388905   0.19806835   -54.494156   -15048.907    180.19813   -99.411009    135.87299 
  206200    302.63568   -497.26227   -683586.51          521     93.27685    120.77433   -512.49369   -12.505384  0.089317851   -57.038518   -15052.329   -22.572319   -107.58009    10.932027 
  206300    302.61516   -464.92526   -683489.46          519    93.267414    120.76429   -477.52165   -11.307024 -0.027539474   -54.532665    -15006.19   -64.454188   -8.3663382    13.967732 
  206400    300.34021    304.47229   -683400.33          518    93.263019    120.75592   -487.27229    -12.17303   0.26710584   -56.266403   -15013.188    24.762921   -32.711491    65.101101 
  206500    299.64607    5.2228954   -683552.83          520    93.261546    120.75659   -495.77936   -11.373329 -0.078703343   -55.939704   -14987.451    28.046888     3.263378     219.1088 
  206600    297.82778   -245.86818   -683522.07          515    93.260991    120.75627   -466.95268   -11.313086 -0.074236968   -54.545865   -14952.281   -7.3848686    156.75066    127.57395 
  206700    299.02558   -639.06697   -683442.15          520    93.269443    120.76709    -471.4986   -12.229716   0.25372012   -54.001192   -14978.638   -43.254672    129.37807    139.38194 
  206800    300.41637   -275.89594   -683404.05          515    93.268385    120.76413   -480.54754   -12.610517   0.20938717   -55.040172   -15014.126   -60.860796   -73.845946   -39.495166 
  206900     302.2822   -575.29129   -683543.64          515    93.266966    120.76508    -494.7186   -12.590145  0.035306597   -56.533049   -15022.704    236.56894   -93.944957    107.63761 
  207000    299.14642   -668.27372   -683413.22          516     93.26935    120.76597   -476.89153   -13.103149  0.030988363    -54.37093    -14927.46   -89.067789    25.384884   -68.226211 
  207100    300.67319   -185.04521   -683455.21          518    93.273966    120.76925   -499.60738   -13.107065    0.1787531   -56.001753    -15015.95     90.16729   -172.16164    182.97308 
  207200    301.42835    263.86344   -683526.02          520    93.274159    120.76773   -478.69722   -10.182112   0.13253629    -54.32329   -14828.715   -72.607512    3.7134175   -74.358568 
  207300    297.72616   -4.6643712   -683499.98          520    93.278825    120.77294   -472.96984   -12.634611  0.050726624    -54.84496   -14864.146    56.036247    111.15374    197.01689 
  207400    297.33175   -208.35798   -683553.15          520    93.281617    120.77719    -492.9191   -11.376138 -0.045386026   -55.101413   -14845.244   -179.19605   -92.123879    146.73952 
  207500    298.10519   -165.54765   -683350.14          518    93.289082    120.78401   -482.87502   -11.909146   0.20901281   -55.217992   -14877.189   -88.024066    87.771508    187.10655 
  207600    302.23238    259.91287   -683404.08          513    93.288747     120.7843   -481.92703   -12.481332   0.13600826   -54.997503   -14966.717    149.84688    98.570138    30.730687 
  207700    300.73246   -32.627572   -683405.39          513    93.285019    120.78284   -483.78868   -10.157883  0.036261543   -54.814752   -14901.015    41.738224   -34.969083    24.276373 
  207800    300.72856    133.27002    -683580.8          517    93.283061    120.78071   -492.69476   -12.518794   0.14019236   -55.787148   -14971.421   -76.826534   -16.407555    108.83592 
  207900    298.78852   -175.07795   -683511.45          521     93.28283    120.77854   -496.52105   -13.000666   0.17818945     -56.2729   -14970.506    -74.04809    23.015584    475.13748 
